collection_no,occurrence_no,accepted_name,early_interval,late_interval,max_ma,min_ma,plng,plat,MAT,seasonal_temp,MAP,seasonal_precip
214468,1529075,Pterosauria,Albian,NA,113,100.5,-73.6233706576818,56.1551475552299,8.880461629231792,21.178894042968754,5.9177168319971926e-5,4.85571508761496e-5
214489,1529125,Pteraichnus,Early Cenomanian,Middle Cenomanian,100.5,93.9,-76.6471635811363,58.8193800468884,14.135331726074245,34.47906494140628,2.0187657734519842e-5,2.0814655727008398e-5
214896,1531941,Tethydraco regalis,Late Maastrichtian,NA,72.1,66,-6.69950700171425,24.6990932465719,28.388464864095067,8.467803955078097,1.121106204967267e-5,3.9912391684993054e-5
163145,1539129,Rhamphorhynchidae,Late Kimmeridgian,Early Tithonian,152.2,146.3,0.315186652725572,34.2787755599848,23.162578837076826,13.25146484375,2.29407802028921e-5,4.496109340834663e-5
154213,1539148,Rhamphorhynchidae,Late Kimmeridgian,NA,152.2,149.2,0.302097740762456,34.260962486616,23.162578837076826,13.25146484375,2.29407802028921e-5,4.496109340834663e-5
209058,1540231,Alanqa saharica,Early Cenomanian,NA,100.5,93.9,-4.36059148526554,18.2303007975502,32.386331176757835,9.508178710937496,4.036244120264601e-5,1.2618882978188145e-4
216628,1540438,Pteranodontidae,Early Campanian,NA,83.6,72.1,40.6921324077109,42.0342759298921,20.22784576416017,26.63296508789058,4.187248850939796e-5,2.0325409423094202e-5
217077,1542737,Pterosauria,Late Campanian,NA,83.6,72.1,-81.873510830747,45.2070613491624,14.316178894042979,19.887268066406282,4.056410928872841e-5,3.60125231964048e-5
217077,1542741,Azhdarchidae,Late Campanian,NA,83.6,72.1,-81.873510830747,45.2070613491624,14.316178894042979,19.887268066406282,4.056410928872841e-5,3.60125231964048e-5
49636,1543891,Pterosauria,Kimmeridgian,Tithonian,154.8,145,-51.7968648352311,40.3641157931919,23.48299560546876,37.084991455078104,3.4093529848178125e-6,3.1823392419028096e-6
189306,1544140,Ornithocheiridae,Early Barremian,NA,125.77,121.4,1.66140805406447,31.5054224412428,25.37112833658856,11.2232055664062,2.1515736610429784e-5,2.7593699087447e-5
189306,1544141,Ctenochasmatoidea,Early Barremian,NA,125.77,121.4,1.66140805406447,31.5054224412428,25.37112833658856,11.2232055664062,2.1515736610429784e-5,2.7593699087447e-5
218126,1546822,Dromomeron,Norian,NA,227,208.5,-41.0593190838387,7.55749794858479,39.42803853352865,8.904083251953097,2.8023083700201525e-6,1.0107186517949126e-5
196354,1546930,Lagerpetidae,Norian,NA,227,208.5,-41.2484465207696,8.04096663476328,39.42803853352865,8.904083251953097,2.8023083700201525e-6,1.0107186517949126e-5
163323,1553362,Pterosauria,Early Maastrichtian,NA,72.1,66,NA,NA,-4.82809041341144,33.61192321777342,0,0
26369,1553457,Hatzegopteryx,Late Maastrichtian,NA,72.1,66,NA,NA,-4.82809041341144,33.61192321777342,0,0
219186,1553549,Pterosauria,Late Maastrichtian,NA,72.1,66,NA,NA,-4.82809041341144,33.61192321777342,0,0
219187,1553555,Azhdarchoidea,Late Campanian,NA,83.6,72.1,NA,NA,4.008788045247419,9.656494140625002,0,0
153475,1553581,Azhdarchoidea,Early Maastrichtian,NA,72.1,66,NA,NA,-4.82809041341144,33.61192321777342,0,0
219290,1554649,Pterosauria,Late Maastrichtian,NA,72.1,66,0.987017580767942,34.0960526608373,23.415813700358093,24.561737060546797,2.8709800441599025e-5,4.20931273765745e-5
36234,1555186,Pterosauria,Maastrichtian,NA,72.1,66,-50.5792721476432,-21.5378459130971,35.90298868815107,21.4015808105469,9.564074940016093e-6,2.846739631934266e-5
92421,1555648,Kunpengopterus antipollicatus,Late Bathonian,Early Kimmeridgian,168.2,152.2,123.16947764955,42.1174660432231,15.439599609375007,42.22259521484375,3.475554459934452e-5,4.2637749174900805e-5
196060,1555899,Pteraichnus,Tithonian,Berriasian,149.2,139.8,7.5179761474983,33.9301134823292,19.515367126464856,23.484100341796903,2.4045078059013257e-5,1.6814049558888598e-5
89277,1555907,Ornithocheiridae,Late Hauterivian,Early Barremian,132.6,121.4,8.28344881084195,32.8443981465829,20.325593566894543,19.0089111328125,3.04843201017017e-5,3.30594202750944e-5
68464,1555908,Ornithocheiridae,Late Hauterivian,Early Barremian,132.6,121.4,8.42100287753318,32.4536483070803,20.325593566894543,19.0089111328125,3.04843201017017e-5,3.30594202750944e-5
219659,1555909,Pterosauria,Late Barremian,Early Aptian,125.77,119.5,8.39474887901546,32.4747319104297,20.325593566894543,19.0089111328125,3.04843201017017e-5,3.30594202750944e-5
51859,1556018,Pterodactylus,Late Kimmeridgian,NA,152.2,149.2,17.9497595288142,43.8687161036466,19.71026509602866,37.65042114257815,2.7293582130975366e-5,2.56297198575339e-5
219893,1558660,Pterosauria,Cenomanian,NA,100.5,93.9,115.238641279729,35.4807304393578,25.32821044921877,29.695770263671854,4.562272594436459e-5,6.851938269392119e-5
219997,1559265,Pteraichnus,Barremian,Albian,125.77,100.5,110.11382622004,27.5961658591514,25.689210510253908,24.034698486328097,2.3748138194908588e-5,7.909129499239503e-5
101462,1559298,Pterosauria,Maastrichtian,NA,72.1,66,108.642249529969,24.9365639754803,27.273365275065117,19.149261474609297,4.8194940291068626e-5,1.2388371851557118e-4
220040,1559374,Pterosauria,Aptian,NA,121.4,113,126.208604629074,42.9915463979417,15.413016255696634,39.5912780761719,4.998570602765539e-5,4.9869133363244994e-5
214438,1559646,Pteraichnus,Albian,NA,113,100.5,122.788606498409,45.0439702190445,15.904496765136738,42.8848876953125,4.144907021933855e-5,5.76750699110562e-5
220134,1559814,Mistralazhdarcho maggii,Late Campanian,NA,83.6,72.1,7.81890842431191,33.7530323319011,25.47133789062501,8.9791564941407,4.078706524524022e-5,2.26676875172416e-5
79429,1559940,Saraikisaurus minhui,Late Maastrichtian,NA,72.1,66,56.7868244249305,-16.525725578314,30.143378194173202,12.769866943359297,3.831585944169546e-5,1.1317005390765216e-4
204916,1560022,Pterosauria,Late Barremian,NA,125.77,121.4,112.503200867147,15.5442244448197,32.651030476888025,12.0128784179687,3.310361495323377e-5,9.080162971031319e-5
220203,1560254,Anmolpakhi alleni,Late Maastrichtian,NA,72.1,66,57.2646353499366,-15.3186260141434,29.859002685546876,9.343627929687496,3.481022888962576e-5,1.183254684917761e-4
153647,1561495,Klobiodon rochei,Bathonian,NA,168.2,165.3,8.7686496082216,41.3366333358998,19.518329874674496,31.521850585937447,2.763515931292205e-5,1.0340430890209997e-5
168798,1561496,Sinomacrops bondei,Callovian,Oxfordian,165.3,154.8,122.527851523489,41.7374712651575,15.439599609375007,42.22259521484375,3.475554459934452e-5,4.2637749174900805e-5
220465,1561602,Pteraichnus saltwashensis,Hauterivian,Barremian,132.6,121.4,86.5446371295648,44.6368680589724,16.336409505208355,44.385711669921854,1.3460979118917745e-5,2.396141269400685e-5
220468,1561610,Pteraichnus saltwashensis,Hauterivian,Barremian,132.6,121.4,86.5292246947647,44.6438084391575,16.336409505208355,44.385711669921854,1.3460979118917745e-5,2.396141269400685e-5
220472,1561615,Dsungaripterus,Hauterivian,Barremian,132.6,121.4,86.5264438345768,44.6266099998316,16.336409505208355,44.385711669921854,1.3460979118917745e-5,2.396141269400685e-5
220472,1561618,Pteraichnus saltwashensis,Hauterivian,Barremian,132.6,121.4,86.5264438345768,44.6266099998316,16.336409505208355,44.385711669921854,1.3460979118917745e-5,2.396141269400685e-5
220475,1561623,Pteraichnus saltwashensis,Hauterivian,Barremian,132.6,121.4,86.530234665997,44.6463608472363,16.336409505208355,44.385711669921854,1.3460979118917745e-5,2.396141269400685e-5
221560,1569367,Hamipterus tianshanensis,Early Barremian,Early Aptian,125.77,119.5,94.2728290250305,42.5894858299966,16.75159861246745,50.17172241210933,6.6936532903127954e-6,9.13272424440947e-6
221561,1569370,Hamipterus,Early Barremian,Early Aptian,125.77,119.5,94.2720144757628,42.5884849390878,16.75159861246745,50.17172241210933,6.6936532903127954e-6,9.13272424440947e-6
221562,1569372,Hamipterus,Early Barremian,Early Aptian,125.77,119.5,94.2869992857401,42.5897232735228,16.75159861246745,50.17172241210933,6.6936532903127954e-6,9.13272424440947e-6
221768,1570394,Ornithocheiroidea,Early Maastrichtian,NA,72.1,66,NA,NA,-4.82809041341144,33.61192321777342,0,0
221937,1571229,Pterosauria,Late Campanian,NA,83.6,72.1,-73.7100037012281,56.0965845684052,12.169554646809905,27.256683349609354,2.6325054174473426e-5,2.2059404727770097e-5
222430,1573869,Pterosauria,Early Cretaceous,NA,145,100.5,-37.6803195865349,-30.0957914107893,27.0098103841146,27.387725830078097,1.5278204414196738e-6,5.414777838552712e-6
168986,1574555,Azhdarchidae,Campanian,NA,83.6,72.1,92.8256263806236,41.796640183256,15.83913828531902,35.3426513671875,1.4982566047668415e-5,2.7039579890697472e-5
60845,1574692,Uktenadactylus rodriguesae,Barremian,NA,125.77,121.4,9.57387378923086,40.6810733132272,21.49632924397787,26.1749267578125,3.314105015306267e-5,2.33128303079866e-5
150276,1578877,Pterosauria,Middle Cenomanian,Late Cenomanian,100.5,93.9,-74.2575884461241,40.0563399296683,22.39524739583334,32.2912292480469,9.091860685354423e-6,9.7711167654779e-6
143250,1578879,Pterosauria,Middle Cenomanian,Late Cenomanian,100.5,93.9,-74.1796357288247,40.2193603996606,22.39524739583334,32.2912292480469,9.091860685354423e-6,9.7711167654779e-6
223051,1579759,Pterosauria,Barremian,NA,125.77,121.4,-36.8570330335697,-26.7508591451961,29.86702880859376,26.7769775390625,6.531810540592414e-7,4.038864866551249e-6
222373,1584128,Pterosauria,Late Valanginian,NA,139.8,132.6,9.83450722093718,41.7720242906658,20.53062082926434,37.852874755859375,2.5897714901172233e-5,2.5789696337597003e-5
224094,1586133,Azhdarchidae,Early Campanian,NA,83.6,72.1,51.3224994791405,43.0904009484849,20.77306009928386,14.310363769531202,3.401833570630213e-5,4.68360067316098e-5
224318,1587410,Lonchodraco,Late Valanginian,Early Hauterivian,139.8,125.77,10.2910362003906,41.541379429235,20.53062082926434,37.852874755859375,2.5897714901172233e-5,2.5789696337597003e-5
224356,1587613,Pteraichnus,Barremian,Aptian,125.77,113,105.125300296148,36.9577188124653,18.634390767415375,36.2238464355469,2.3984901872609054e-5,4.330137198849115e-5
213192,1587629,Tacuadactylus luciae,Kimmeridgian,Tithonian,154.8,145,-19.6470372565302,-29.1987341908567,29.794964090983093,30.087127685546797,1.3809770537479922e-6,4.5702839717165455e-6
224368,1587722,Pteraichnus,Late Aptian,Albian,119.5,100.5,82.5193957830098,44.2627162533014,16.043840026855477,43.227752685546854,1.868658734830812e-5,3.318225321891075e-5
101091,1587728,Wightia declivirostris,Barremian,NA,125.77,121.4,9.8648099322133,40.6829279548263,21.49632924397787,26.1749267578125,3.314105015306267e-5,2.33128303079866e-5
224371,1587751,Pterodactyloidea,Early Albian,NA,113,109.9,-39.9176224110144,-43.5272645056689,11.543623860677105,14.134429931640582,6.257723877448976e-5,2.9439212084980702e-5
207749,1587774,Pterosauria,Kimmeridgian,Tithonian,154.8,145,-53.7251640640994,40.2462401189377,23.48299560546876,37.084991455078104,3.4093529848178125e-6,3.1823392419028096e-6
224428,1588166,Pterosauria,Early Cenomanian,NA,100.5,93.9,-46.3173982056123,-46.3356865965828,19.187870279947916,19.311065673828104,2.523793098892686e-5,5.39391976417391e-5
52656,1588318,Azhdarchidae,Late Campanian,NA,83.6,72.1,-79.2650992717503,63.4709855399102,7.891213989257825,28.81042480468745,2.9843089275042693e-5,2.4541523089283102e-5
224484,1588532,Ornithocheiridae,Late Maastrichtian,NA,72.1,66,-75.9786519804966,51.4850847058518,14.746697998046892,42.06744384765625,1.5050662151831287e-5,1.229306189998167e-5
52346,1589282,Pterosauria,Aptian,Albian,121.4,100.5,112.102035885711,15.4888682217126,33.82633777965199,NA,2.450307923614522e-5,7.059462888037163e-5
80926,1589318,Pterosauria,Norian,NA,227,208.5,-49.0593252417781,11.5072105789438,37.41963348388674,15.528900146484297,1.6068300882447297e-6,7.052862317280527e-6
92290,1590195,Kariridraco dianae,Late Aptian,NA,119.5,113,-7.95876173375629,-8.94403738987699,31.1889358520508,10.7388305664062,3.6180544354835746e-5,7.95842193590524e-5
61381,1590607,Dearc sgiathanach,Middle Bathonian,NA,168.2,165.3,4.39771419882168,46.8412700703633,17.586465454101567,21.024383544921882,1.8822928495865195e-5,2.347895679122298e-5
45440,1591044,Pterosauria,Late Maastrichtian,NA,72.1,66,1.1655202128115,33.994218847291,23.415813700358093,24.561737060546797,2.8709800441599025e-5,4.20931273765745e-5
152548,1591704,Ornithocheiridae,Late Barremian,Early Aptian,125.77,119.5,17.372571505438,41.4711812534784,19.689642842610684,16.384429931640604,2.8644338916213506e-5,4.471515785553494e-5
225122,1592284,Pterosauria,Aptian,Albian,121.4,100.5,-68.1671532061525,40.0619370753221,21.973034159342465,34.160186767578125,5.102596522495636e-6,7.461079349013739e-6
225168,1592475,Pterosauria,Late Campanian,Early Maastrichtian,83.6,66,-60.7870517773772,18.8508615307873,29.95339609781904,4.3014526367187,3.0016515628024848e-5,6.276554449868857e-5
225170,1592481,Pterosauria,Late Campanian,Early Maastrichtian,83.6,66,-60.834414082171,18.8377956307593,29.95339609781904,4.3014526367187,3.0016515628024848e-5,6.276554449868857e-5
219506,1593276,Thanatosdrakon amaru,Late Coniacian,Early Santonian,89.8,83.6,-50.2824874795336,-41.7875382871416,23.28301645914716,20.1851806640625,1.2588461080061588e-5,1.6129482901305902e-5
182613,1593287,Yelaphomte praderioi,Norian,NA,227,208.5,-30.7257220724691,-40.9088500822978,26.533013916015634,33.7397766113281,4.775760724366288e-6,1.3154950664784339e-5
225433,1593845,Tacuadactylus luciae,Kimmeridgian,Tithonian,154.8,145,-19.679041832316,-29.3805900971174,29.794964090983093,30.087127685546797,1.3809770537479922e-6,4.5702839717165455e-6
62553,1595156,Anhangueria,Late Cenomanian,Early Turonian,100.5,89.8,135.005598171008,-52.984083286318,16.85639597574871,45.406524658203104,3.11281443525028e-5,2.1913487216806998e-5
225890,1598254,Pterosauria,Late Hauterivian,Early Barremian,132.6,121.4,1.68295216612959,31.5196954180246,25.37112833658856,11.2232055664062,2.1515736610429784e-5,2.7593699087447e-5
225892,1598263,Pterosauria,Late Campanian,NA,83.6,72.1,NA,NA,4.008788045247419,9.656494140625002,0,0
225915,1598315,Pterosauria,Early Cenomanian,NA,100.5,93.9,-46.0214591511524,-46.566400589413,19.187870279947916,19.311065673828104,2.523793098892686e-5,5.39391976417391e-5
226360,1601074,Dimorphodon weintraubi,Pliensbachian,NA,192.9,184.2,NA,NA,-8.981321716308576,35.48168945312502,0,0
226547,1602246,Anhangueridae,Cenomanian,Early Turonian,100.5,89.8,134.158545025573,-52.8078465701171,16.85639597574871,45.406524658203104,3.11281443525028e-5,2.1913487216806998e-5
127662,1604211,Pterosauria,Cenomanian,Santonian,100.5,83.6,99.8971915959327,46.1464084044995,22.317755635579445,45.767364501953125,1.5430168787133873e-5,1.1200882909179198e-5
137858,1604213,Pterosauria,Cenomanian,Santonian,100.5,83.6,98.1334780052406,44.9410459464498,20.63451029459638,45.3529968261719,1.5015698409115438e-5,1.558038457005747e-5
127670,1604214,Pterosauria,Maastrichtian,NA,72.1,66,89.2113947328692,41.0995547489621,18.11087443033855,41.42285156250003,1.3398281832148008e-5,2.231620851489423e-5
142093,1604601,Pterodactyloidea,Berriasian,NA,145,139.8,9.72278590577626,36.5902575929896,20.842680867513035,29.740417480468697,3.490684533365612e-5,2.39131222770084e-5
142093,1604602,Pterosauria,Berriasian,NA,145,139.8,9.72278590577626,36.5902575929896,20.842680867513035,29.740417480468697,3.490684533365612e-5,2.39131222770084e-5
227052,1605624,Pterosauria,Early Cenomanian,NA,100.5,93.9,-5.1636013571718,18.1190023335724,32.386331176757835,9.508178710937496,4.036244120264601e-5,1.2618882978188145e-4
125935,1605952,Pterosauria,Late Aptian,Early Albian,119.5,109.9,11.587163805197,16.8437168392461,29.49799245198569,5.313446044921797,3.3554515359431506e-5,9.385696671415646e-5
60480,1606411,Pterosauria,Early Berriasian,NA,145,142.7,7.69199887255183,33.7117171800647,18.97500000000002,21.034881591796832,3.542692563011466e-5,4.92690978717292e-5
227139,1606437,Pterosauria,Berriasian,NA,145,139.8,7.89681003921753,33.3785455892923,20.032736714680993,21.835418701171903,3.8050687938569666e-5,3.32671515934635e-5
68446,1606469,Pteraichnus longipodus,Berriasian,NA,145,139.8,7.90599299939477,33.3864357700204,20.032736714680993,21.835418701171903,3.8050687938569666e-5,3.32671515934635e-5
68446,1606470,Pteraichnus,Berriasian,NA,145,139.8,7.90599299939477,33.3864357700204,20.032736714680993,21.835418701171903,3.8050687938569666e-5,3.32671515934635e-5
48853,1607130,Istiodactylus latidens,Barremian,NA,125.77,121.4,9.59891907720604,40.6735614816899,21.49632924397787,26.1749267578125,3.314105015306267e-5,2.33128303079866e-5
48853,1607131,Ornithodesmus cluniculus,Barremian,NA,125.77,121.4,9.59891907720604,40.6735614816899,21.49632924397787,26.1749267578125,3.314105015306267e-5,2.33128303079866e-5
228823,1616679,Ornithocheiridae,Albian,NA,113,100.5,3.63416307732058,0.873186841434038,31.14046376546225,6.905578613281197,4.277819615102391e-5,8.892422556527892e-5
228823,1616680,Ornithocheiridae,Albian,NA,113,100.5,3.63416307732058,0.873186841434038,31.14046376546225,6.905578613281197,4.277819615102391e-5,8.892422556527892e-5
118946,1617761,Pterosauria,Late Aptian,Early Albian,119.5,109.9,116.35866786235,-75.29782153056,-0.8318362149325057,NA,2.390569306953694e-5,2.1241101421765e-5
51961,1618216,Pterosauria,Late Aptian,NA,119.5,113,122.976896837288,-75.5868363510043,-0.010893249511711408,35.3201293945313,2.460236252469865e-5,2.9022265152889297e-5
38538,1618218,Pterosauria,Late Aptian,NA,119.5,113,122.932171443141,-75.598384611617,-0.010893249511711408,35.3201293945313,2.460236252469865e-5,2.9022265152889297e-5
229463,1622227,Bennettazhia oregonensis,Albian,NA,113,100.5,-75.6438742140956,44.7619659376072,18.402711486816422,23.144683837890653,4.528813832394004e-5,1.0264093475598164e-4
152548,1624376,Pterosauria,Late Barremian,Early Aptian,125.77,119.5,17.372571505438,41.4711812534784,19.689642842610684,16.384429931640604,2.8644338916213506e-5,4.471515785553494e-5
106705,1625984,Pterosauria,Early Maastrichtian,NA,72.1,66,1.50015483911146,-25.3446509381183,25.302293395996116,7.416748046875,2.531006432586007e-6,7.517998369621635e-6
106705,1625985,Pterodactyloidea,Early Maastrichtian,NA,72.1,66,1.50015483911146,-25.3446509381183,25.302293395996116,7.416748046875,2.531006432586007e-6,7.517998369621635e-6
106705,1625986,Epapatelo otyikokolo,Early Maastrichtian,NA,72.1,66,1.50015483911146,-25.3446509381183,25.302293395996116,7.416748046875,2.531006432586007e-6,7.517998369621635e-6
230118,1625998,Pterosauria,Early Campanian,Middle Campanian,83.6,72.1,-51.0442274530591,-42.3596833514818,14.692798868815125,15.514801025390582,3.583698298825765e-5,3.51817925547948e-5
